Surrogate Creator Version 4.3, 01/20/2017

EV: OUTPUT_FILE_TYPE=RegularGrid
Setting output grid

EV: OUTPUT_FILE_TYPE=RegularGrid
Reading Regular Grid

EV: OUTPUT_GRID_NAME=M08_NASH
MAX_LINE_SEG not set, discretization intervals disabled
griddesc file name = /netscr/zeadelma/sa_v4.3_012017/data/GRIDDESC.txt

Ellipsoid var = OUTPUT_FILE_ELLIPSOID
EV: OUTPUT_FILE_ELLIPSOID=+a=6370000.0,+b=6370000.0
Ellipsoid=+a=6370000.0,+b=6370000.0
EV: OUTPUT_GRID_NAME=M08_NASH
Not using BB optimization

EV: OUTPUT_FILE_TYPE=RegularGrid
#GRID	M08_NASH	1000000.000000	-536000.000000	8000.000000	8000.000000	46	42	1	LAMBERT	meters	30.000000	60.000000	-100.000000	-100.000000	40.000000
    4	47011	   44	   20	1.00000000	!	16.000000	16.000000	1.000000
    4	47037	   20	   27	0.30000000	!	6.000000	20.000000	0.300000
    4	47037	   19	   28	0.20000000	!	4.000000	20.000000	0.500000
    4	47037	   20	   28	0.30000000	!	6.000000	20.000000	0.800000
    4	47037	   21	   29	0.20000000	!	4.000000	20.000000	1.000000
    4	47039	    6	   18	1.00000000	!	6.000000	6.000000	1.000000
    4	47065	   39	   15	0.37777778	!	34.000000	90.000000	0.377778
    4	47065	   38	   16	0.37777778	!	34.000000	90.000000	0.755556
    4	47065	   39	   16	0.20000000	!	18.000000	90.000000	0.955556
    4	47065	   40	   17	0.02222222	!	2.000000	90.000000	0.977778
    4	47065	   40	   18	0.02222222	!	2.000000	90.000000	1.000000
    4	47071	    6	   10	1.00000000	!	2.000000	2.000000	1.000000
    4	47079	    3	   27	1.00000000	!	4.000000	4.000000	1.000000
    4	47085	    7	   24	0.90000000	!	36.000000	40.000000	0.900000
    4	47085	    9	   25	0.10000000	!	4.000000	40.000000	1.000000
    4	47107	   44	   20	1.00000000	!	12.000000	12.000000	1.000000
    4	47115	   34	   14	0.21428571	!	6.000000	28.000000	0.214286
    4	47115	   35	   15	0.78571429	!	22.000000	28.000000	1.000000
    4	47121	   43	   24	1.00000000	!	18.000000	18.000000	1.000000
    4	47125	   13	   31	1.00000000	!	4.000000	4.000000	1.000000
    4	47143	   42	   25	1.00000000	!	2.000000	2.000000	1.000000
    4	47145	   43	   28	0.25000000	!	2.000000	8.000000	0.250000
    4	47145	   45	   29	0.75000000	!	6.000000	8.000000	1.000000
    4	47165	   23	   31	1.00000000	!	2.000000	2.000000	1.000000
    4	47181	    8	   15	1.00000000	!	4.000000	4.000000	1.000000
