COL,ROW,NUMERSUM
27,10,0.00000000
28,10,0.00000000
29,10,0.00000000
30,10,0.00000000
31,10,0.00000000
32,10,0.00000000
33,10,0.00000000
34,10,0.00000000
35,10,0.00000000
36,10,0.00000000
37,10,0.00000000
38,10,0.00000000
39,10,0.00000000
40,10,0.00000000
41,10,0.00000000
42,10,0.00000000
43,10,0.00000000
44,10,0.00000000
45,10,0.00000000
46,10,0.00000000
1,11,8057.35520990
2,11,19358.49425451
3,11,16604.20098862
4,11,17908.95385455
5,11,14271.23719087
6,11,9284.05661503
7,11,9474.41714201
8,11,7073.44971712
9,11,0.00000000
10,11,0.00000000
11,11,0.00000000
12,11,12850.72479821
13,11,13253.07271438
14,11,16613.99176800
15,11,8576.05410100
16,11,6203.69295416
17,11,4902.68133310
18,11,4256.28763032
19,11,0.00000000
20,11,1749.39170373
21,11,0.00000000
22,11,0.00000000
23,11,0.00000000
24,11,0.00000000
25,11,0.00000000
26,11,0.00000000
27,11,0.00000000
28,11,0.00000000
29,11,0.00000000
30,11,0.00000000
31,11,0.00000000
32,11,0.00000000
33,11,0.00000000
34,11,0.00000000
35,11,0.00000000
36,11,0.00000000
37,11,0.00000000
38,11,0.00000000
39,11,0.00000000
40,11,0.00000000
41,11,0.00000000
42,11,0.00000000
43,11,0.00000000
44,11,0.00000000
45,11,0.00000000
46,11,0.00000000
1,12,0.00000000
2,12,8685.44592099
3,12,3770.67718767
4,12,27631.56728404
5,12,14455.09495002
6,12,23637.19971957
7,12,110.65947660
8,12,0.00000000
9,12,5125.76573953
10,12,8881.26281743
11,12,9734.14165658
12,12,10192.13358787
13,12,0.00000000
14,12,12291.35093986
15,12,11269.93928225
16,12,12166.84538820
17,12,1555.95551410
18,12,8739.01365255
19,12,0.00000000
20,12,18275.87906626
21,12,18937.09311388
22,12,10674.89897843
23,12,15432.89806963
24,12,4168.06866088
25,12,2985.82321583
26,12,0.00000000
27,12,0.00000000
28,12,0.00000000
29,12,0.00000000
30,12,0.00000000
31,12,0.00000000
32,12,0.00000000
33,12,0.00000000
34,12,0.00000000
35,12,0.00000000
36,12,0.00000000
37,12,0.00000000
38,12,0.00000000
39,12,0.00000000
40,12,0.00000000
41,12,0.00000000
42,12,0.00000000
43,12,0.00000000
44,12,0.00000000
45,12,0.00000000
46,12,0.00000000
1,13,6446.81750992
2,13,7901.91182390
3,13,13427.84504727
4,13,12273.56253554
5,13,0.00000000
6,13,0.00000000
7,13,8967.06703082
8,13,9479.62233123
9,13,136.59325066
10,13,0.00000000
11,13,3092.83232641
12,13,9060.76625149
13,13,0.00000000
14,13,1112.86747444
15,13,10067.82578802
16,13,13176.79591148
17,13,0.00000000
18,13,2353.01225306
19,13,11763.83888422
20,13,12403.55298815
21,13,20356.36906517
22,13,10505.68818025
23,13,8879.36578333
24,13,10086.59678648
25,13,14417.17106701
26,13,13857.04254758
27,13,13136.39410749
28,13,11033.67511246
29,13,0.00000000
30,13,364.69736220
31,13,3437.89364246
32,13,988.14168965
33,13,0.00000000
34,13,0.00000000
35,13,0.00000000
36,13,0.00000000
37,13,0.00000000
38,13,0.00000000
39,13,0.00000000
40,13,0.00000000
41,13,0.00000000
42,13,0.00000000
43,13,0.00000000
44,13,0.00000000
45,13,0.00000000
46,13,0.00000000
1,14,7133.66852321
2,14,3773.36353855
3,14,4303.98014533
4,14,11648.87552165
5,14,0.00000000
6,14,0.00000000
7,14,0.00000000
8,14,0.00000000
9,14,15399.62974339
10,14,8431.60219289
11,14,15273.02356916
12,14,0.00000000
13,14,0.00000000
14,14,0.00000000
15,14,8860.66317562
16,14,20548.92256812
17,14,7981.27658921
18,14,9105.51485844
19,14,32579.86700065
20,14,19731.14248217
21,14,19430.50140065
22,14,8115.27230890
23,14,17301.22446953
24,14,16270.54101798
25,14,20580.42917089
26,14,12818.34442375
27,14,18635.72362254
28,14,17187.43899277
29,14,2256.65975257
30,14,8942.71994169
31,14,5866.48914012
32,14,9485.60330650
33,14,9086.17794053
34,14,21093.12604498
35,14,14624.02557254
36,14,14342.84617159
37,14,13295.60050383
38,14,4140.20400358
39,14,166.72147767
40,14,0.00000000
41,14,0.00000000
42,14,0.00000000
43,14,0.00000000
44,14,0.00000000
45,14,0.00000000
46,14,0.00000000
1,15,13211.56812590
2,15,8509.45666307
3,15,0.00000000
4,15,11164.94953144
5,15,13252.09192914
6,15,2886.79995766
7,15,2517.87979863
8,15,8680.36461140
9,15,17537.43971854
10,15,7460.58045284
11,15,16780.05236679
12,15,16485.56750065
13,15,8320.49795295
14,15,19301.80245735
15,15,15261.79453790
16,15,15970.94024556
17,15,0.00000000
18,15,10.91603953
19,15,17367.67298856
20,15,9704.28667599
21,15,9960.68714944
22,15,5021.26243826
23,15,15354.86166726
24,15,18431.83436300
25,15,14147.11115595
26,15,3177.63578262
27,15,995.89295583
28,15,19604.97425693
29,15,20558.23244119
30,15,10365.10666102
31,15,1123.29034155
32,15,17291.89640488
33,15,4270.19032646
34,15,23764.51753854
35,15,31513.69549725
36,15,31039.39391919
37,15,12477.40115799
38,15,28976.17566681
39,15,66591.93569110
40,15,29376.26759403
41,15,9773.88081232
42,15,0.00000000
43,15,1130.56920464
44,15,0.00000000
45,15,0.00000000
46,15,0.00000000
1,16,14273.44592152
2,16,650.87029287
3,16,6483.73538271
4,16,22806.07050233
5,16,24763.65392908
6,16,9004.08409588
7,16,9457.24722296
8,16,1395.00104962
9,16,9658.36062019
10,16,8787.02768622
11,16,6952.43535907
12,16,14627.90687375
13,16,0.00000000
14,16,7249.08336022
15,16,17572.00912890
16,16,8449.90717552
17,16,0.00000000
18,16,16247.38451829
19,16,9829.95555421
20,16,0.00000000
21,16,22176.13292313
22,16,11638.87894114
23,16,17294.55243485
24,16,18404.04817401
25,16,2273.00654790
26,16,12352.51629302
27,16,0.00000000
28,16,0.00000000
29,16,21741.40128624
30,16,28074.17218697
31,16,9057.59051500
32,16,19646.37608998
33,16,17419.24131640
34,16,4792.80248577
35,16,5263.12803387
36,16,17761.54048625
37,16,0.00000000
38,16,24831.04281416
39,16,32341.93913778
40,16,29294.89474193
41,16,29266.69212962
42,16,13271.64889486
43,16,14200.32494566
44,16,5543.98787193
45,16,10269.77796329
46,16,0.00000000
1,17,8818.61750059
2,17,6123.22482762
3,17,21427.71994589
4,17,17638.81083719
5,17,14926.25578036
6,17,19536.76648667
7,17,16262.81299691
8,17,0.00000000
9,17,11821.80495524
10,17,10367.38297979
11,17,9667.48223084
12,17,11652.80950606
13,17,12529.79154109
14,17,5031.04326537
15,17,9571.76296854
16,17,18713.92572582
17,17,5714.57471484
18,17,12368.28480770
19,17,11785.10160065
20,17,9000.61206015
21,17,26244.42633851
22,17,10836.33612290
23,17,15107.71062508
24,17,13275.46983088
25,17,13094.61086534
26,17,5085.74625728
27,17,6444.76678764
28,17,11416.83794572
29,17,15009.29080508
30,17,20029.56162030
31,17,16790.71403945
32,17,26081.07970322
33,17,22625.60779414
34,17,11389.48796451
35,17,0.00000000
36,17,24765.23766665
37,17,18610.21320169
38,17,11833.80249016
39,17,28176.01668046
40,17,9039.63906788
41,17,11599.16729981
42,17,20413.23366355
43,17,21539.72431593
44,17,16133.95889086
45,17,11849.85726876
46,17,4279.14073459
1,18,14110.54566554
2,18,8079.87662697
3,18,20131.09074189
4,18,21238.12103955
5,18,11668.38682605
6,18,12627.67022272
7,18,19260.74083234
8,18,12791.24957862
9,18,15256.77328976
10,18,8156.15967970
11,18,6338.29373559
12,18,8987.35420271
13,18,26261.55327184
14,18,10483.00484736
15,18,8000.97591568
16,18,3588.85678600
17,18,21672.61510945
18,18,12390.73396064
19,18,10852.86368917
20,18,19507.84811903
21,18,27141.25886084
22,18,30639.18688296
23,18,1551.48232979
24,18,12580.64447073
25,18,14469.20366173
26,18,11512.73648768
27,18,18623.69182059
28,18,28305.60364171
29,18,3229.68012388
30,18,10815.36689137
31,18,18650.76354563
32,18,19573.78559938
33,18,7046.02246534
34,18,2852.39178728
35,18,5217.60003556
36,18,12484.29062878
37,18,21012.93260602
38,18,0.00000000
39,18,6254.62951105
40,18,14274.21480735
41,18,20750.68499921
42,18,13133.42075598
43,18,55400.08903855
44,18,8094.61189503
45,18,17692.85925578
46,18,17056.23577774
1,19,11570.59366002
2,19,21353.79136632
3,19,13637.59152902
4,19,11498.19306572
5,19,0.00000000
6,19,5739.01501193
7,19,2542.51994293
8,19,12257.47010272
9,19,2093.88047106
10,19,18106.30944656
11,19,13235.15701149
12,19,11824.04380388
13,19,10103.01217629
14,19,4038.29182575
15,19,5605.30329002
16,19,16038.87605618
17,19,24770.16486876
18,19,33218.00205676
19,19,14463.72641358
20,19,17609.62157881
21,19,13367.16258739
22,19,20036.72174545
23,19,8087.35419083
24,19,5355.30960340
25,19,37275.29323115
26,19,22022.23580104
27,19,18185.85708681
28,19,0.00000000
29,19,10913.97845973
30,19,22911.48353350
31,19,10718.86998835
32,19,5836.42304237
33,19,12070.47989921
34,19,15884.08323852
35,19,14080.11571347
36,19,0.00000000
37,19,19863.12968527
38,19,0.00000000
39,19,147.48872124
40,19,18719.58800342
41,19,10694.65758632
42,19,16483.58583343
43,19,27895.99315360
44,19,10636.40706778
45,19,0.00000000
46,19,11971.40316313
1,20,22741.10555185
2,20,4701.98273905
3,20,17925.22237184
4,20,9749.65512207
5,20,25129.75274574
6,20,1961.23438502
7,20,7555.01003183
8,20,2879.15345569
9,20,8727.98940832
10,20,17242.20939155
11,20,11466.29227071
12,20,138.55014405
13,20,16274.05028037
14,20,0.00000000
15,20,0.00000000
16,20,6193.89518125
17,20,10447.33829013
18,20,38948.12935992
19,20,13534.52821761
20,20,16602.34490660
21,20,22216.83884612
22,20,16648.21598887
23,20,10127.45490863
24,20,12755.97087528
25,20,12112.72508414
26,20,16290.07645910
27,20,7795.22952998
28,20,14436.95197093
29,20,29718.07936155
30,20,3871.06549607
31,20,12415.89345649
32,20,10664.74629118
33,20,14846.97859035
34,20,9314.48204118
35,20,8589.77017693
36,20,6346.95768692
37,20,15203.28346046
38,20,2311.68320591
39,20,0.00000000
40,20,8125.20048595
41,20,12336.83286277
42,20,20032.53501378
43,20,17112.59367325
44,20,28389.26206705
45,20,8800.89766586
46,20,16295.07534621
1,21,11821.48757292
2,21,11345.06855676
3,21,9952.51210636
4,21,17771.25027632
5,21,3325.12140822
6,21,27072.64422161
7,21,18742.42283306
8,21,3230.18315354
9,21,316.14207357
10,21,9775.01303819
11,21,7022.16907517
12,21,10519.53987896
13,21,14844.64743427
14,21,2351.10021204
15,21,0.00000000
16,21,3094.08919425
17,21,18683.82903015
18,21,9933.29930296
19,21,15203.25464323
20,21,12215.72663606
21,21,4904.34052780
22,21,9898.62272111
23,21,9493.33970137
24,21,0.00000000
25,21,8361.15644793
26,21,16232.62016285
27,21,32466.39693198
28,21,8545.89566398
29,21,8046.54292146
30,21,9333.44398308
31,21,18920.10405414
32,21,1091.72289723
33,21,7290.21778374
34,21,4894.59888926
35,21,1038.87531221
36,21,13555.19155727
37,21,4560.41872777
38,21,4411.70372995
39,21,0.00000000
40,21,12432.48353357
41,21,9635.04011680
42,21,7326.57717488
43,21,1999.50005084
44,21,20732.45648577
45,21,8415.17979758
46,21,7193.92359128
1,22,13805.48180238
2,22,13599.23948645
3,22,5547.82145506
4,22,8346.14815307
5,22,0.00000000
6,22,8629.04086029
7,22,0.00000000
8,22,9226.42244543
9,22,12385.65623040
10,22,13161.42625681
11,22,18689.78226840
12,22,8785.05316657
13,22,12130.05587381
14,22,13907.37557013
15,22,0.00000000
16,22,10211.59640277
17,22,5633.92090633
18,22,17235.38978941
19,22,18260.72831169
20,22,26000.97652258
21,22,0.00000000
22,22,22343.05176145
23,22,14087.76653921
24,22,10901.66335912
25,22,17247.36123705
26,22,17733.33476066
27,22,18263.54916403
28,22,6841.17128726
29,22,11799.54617949
30,22,4299.60622045
31,22,18225.92618359
32,22,15971.87170470
33,22,11172.23204457
34,22,9974.14309701
35,22,8719.62945418
36,22,10047.22145938
37,22,0.00000000
38,22,8764.01374280
39,22,0.00000000
40,22,11355.35857238
41,22,25181.04419654
42,22,2270.78199348
43,22,8977.91201550
44,22,12169.46104341
45,22,39747.38111212
46,22,20910.21382106
1,23,15098.14955504
2,23,21832.71243539
3,23,23102.52707519
4,23,16341.28915746
5,23,4828.12080688
6,23,14758.61743851
7,23,6225.15985551
8,23,0.00000000
9,23,0.00000000
10,23,11548.25809900
11,23,11121.04800707
12,23,8389.36316059
13,23,9753.45071485
14,23,4146.79093985
15,23,15524.28103818
16,23,5063.32119013
17,23,9609.54087217
18,23,6367.89421113
19,23,9775.80243087
20,23,30084.25227688
21,23,0.00000000
22,23,12643.35610968
23,23,0.00000000
24,23,14702.15877405
25,23,17818.79740019
26,23,12172.53514560
27,23,4424.65596426
28,23,7476.91843731
29,23,8033.26769565
30,23,14095.34425964
31,23,8413.82148986
32,23,46463.96319044
33,23,17275.42169878
34,23,0.00000000
35,23,7697.53738176
36,23,10932.79139937
37,23,8216.30231213
38,23,5623.99007368
39,23,19281.12358806
40,23,5669.20261336
41,23,8821.95956608
42,23,15108.94863041
43,23,17793.48959266
44,23,1937.10858899
45,23,37036.41506779
46,23,15552.86876199
1,24,26743.20507209
2,24,24553.88961849
3,24,21809.64155509
4,24,8792.41449809
5,24,3812.94659562
6,24,18903.67270994
7,24,2248.66676889
8,24,10678.05695422
9,24,4333.12234747
10,24,13826.44087569
11,24,0.00000000
12,24,3711.14997167
13,24,19084.50883726
14,24,6254.90441816
15,24,12815.42892107
16,24,11097.96497655
17,24,5385.49565983
18,24,6976.17671466
19,24,23733.81658269
20,24,42476.09586730
21,24,18431.98641736
22,24,16536.87734374
23,24,17884.79813508
24,24,20991.28510646
25,24,38577.23811373
26,24,8035.01052563
27,24,9041.69062302
28,24,16894.31947072
29,24,27102.36708723
30,24,19716.00728079
31,24,2314.92980093
32,24,8304.33707659
33,24,33173.77518009
34,24,8662.83064532
35,24,19969.53650047
36,24,12164.69997409
37,24,18319.17208599
38,24,14539.16910471
39,24,11546.94171732
40,24,0.00000000
41,24,618.11292949
42,24,22386.70045424
43,24,11027.48888513
44,24,19873.17581680
45,24,8036.38828301
46,24,34688.35672316
1,25,15932.42327795
2,25,9810.89613089
3,25,11518.41795786
4,25,9638.65939949
5,25,9292.51593263
6,25,1237.92213390
7,25,0.00000000
8,25,0.00000000
9,25,22546.49545705
10,25,9090.63439966
11,25,10461.48659707
12,25,8050.43080758
13,25,18007.68345925
14,25,40689.97013540
15,25,26807.81272699
16,25,18397.76522647
17,25,10309.53632336
18,25,15952.25041018
19,25,16081.87775752
20,25,25968.87115764
21,25,13947.49727201
22,25,6835.56806009
23,25,23267.57025522
24,25,23388.05033468
25,25,26202.31119410
26,25,14218.10750145
27,25,4229.63571597
28,25,8791.21758238
29,25,8755.08203114
30,25,10574.43075408
31,25,16077.23942279
32,25,21192.33886973
33,25,12095.95037734
34,25,28222.28408411
35,25,11486.29339521
36,25,9514.22992615
37,25,11831.10464699
38,25,17010.80200895
39,25,5200.09726562
40,25,3830.47546706
41,25,0.00000000
42,25,18605.39500296
43,25,0.00000000
44,25,8374.41689120
45,25,2990.37635899
46,25,25098.75096421
1,26,16444.45411171
2,26,5642.65901580
3,26,18762.69351087
4,26,12957.79079501
5,26,11625.88211551
6,26,120.44269901
7,26,0.00000000
8,26,0.00000000
9,26,4731.16390711
10,26,9719.01124041
11,26,5026.27509575
12,26,9428.32029791
13,26,14570.65380820
14,26,14163.20582411
15,26,22738.55859141
16,26,11717.52057355
17,26,27421.35512710
18,26,26197.42778009
19,26,30094.08695905
20,26,32932.48797332
21,26,24677.37179332
22,26,27479.64080027
23,26,15218.74233522
24,26,10060.80362233
25,26,8138.86421180
26,26,8428.49604586
27,26,5179.95939697
28,26,16008.00318330
29,26,8759.38775646
30,26,4072.58656204
31,26,17215.76245792
32,26,5696.42632837
33,26,291.31336432
34,26,12679.43840776
35,26,19159.97941528
36,26,0.00000000
37,26,0.00000000
38,26,1331.02867304
39,26,7731.11183381
40,26,8599.72151204
41,26,4406.72768111
42,26,9791.30064028
43,26,5772.97913417
44,26,6360.70935459
45,26,4588.23001074
46,26,10488.03746866
1,27,9387.85954301
2,27,11205.27529296
3,27,28762.62513277
4,27,16300.79584666
5,27,0.00000000
6,27,0.00000000
7,27,1677.83403761
8,27,0.00000000
9,27,0.00000000
10,27,17694.86928906
11,27,2596.76018610
12,27,9437.91522829
13,27,16508.59982862
14,27,23272.28473415
15,27,7112.94467234
16,27,6840.12191538
17,27,8893.94240209
18,27,10122.37013553
19,27,35848.73923475
20,27,80988.40437413
21,27,55595.27766300
22,27,7654.16315547
23,27,6477.82231352
24,27,8346.38296939
25,27,11848.06205447
26,27,8316.08576566
27,27,7190.93210794
28,27,7909.64880863
29,27,17297.16947153
30,27,15527.78256334
31,27,22124.09767788
32,27,12266.90948691
33,27,8019.54855980
34,27,21338.94687186
35,27,28219.72684637
36,27,9780.77513070
37,27,0.00000000
38,27,0.00000000
39,27,18592.32789374
40,27,12919.13177309
41,27,11245.47745852
42,27,821.77843288
43,27,17269.72291896
44,27,0.00000000
45,27,14330.40091496
46,27,2029.38619012
1,28,14438.49629063
2,28,4701.06872555
3,28,8066.25228264
4,28,16324.10709186
5,28,3367.13749416
6,28,0.00000000
7,28,12780.82672482
8,28,8496.36165315
9,28,15099.77500101
10,28,22242.41396070
11,28,18802.58076615
12,28,11458.93530679
13,28,6403.35476543
14,28,4242.60433252
15,28,11192.92305224
16,28,16229.65712653
17,28,24749.18883560
18,28,13995.09894392
19,28,26901.63482730
20,28,57031.44777134
21,28,21641.31638148
22,28,24012.69425572
23,28,25579.23567157
24,28,25551.79067354
25,28,16696.23339831
26,28,25979.71793400
27,28,11543.04303287
28,28,16673.75206258
29,28,4176.06592506
30,28,22005.01286985
31,28,15200.70125978
32,28,5405.48298117
33,28,7457.89997312
34,28,33655.45326146
35,28,6646.71082280
36,28,5750.26566820
37,28,9064.70477100
38,28,9329.87361492
39,28,29056.68195116
40,28,33131.80134246
41,28,20093.60403392
42,28,27855.68241182
43,28,33230.50947257
44,28,33692.38816770
45,28,26563.86561629
46,28,20564.50625934
1,29,8072.17516039
2,29,7294.32283170
3,29,15009.72955796
4,29,10719.58061562
5,29,16369.50241573
6,29,10822.02088238
7,29,6919.30581882
8,29,0.00000000
9,29,12160.48004377
10,29,23018.31835551
11,29,10049.61347249
12,29,11753.44195799
13,29,17928.22800392
14,29,0.00000000
15,29,3770.90063161
16,29,14018.99765321
17,29,22047.80309756
18,29,3452.72000024
19,29,30932.70834270
20,29,42078.53567843
21,29,16886.73142573
22,29,8758.07950723
23,29,12947.06361057
24,29,19867.35428658
25,29,45500.13463490
26,29,24934.05548402
27,29,17384.08003769
28,29,23458.65687656
29,29,31251.64637425
30,29,26508.00362316
31,29,22576.83864424
32,29,23776.28419373
33,29,16896.45243710
34,29,21647.76759567
35,29,7451.78988280
36,29,9257.29615668
