COL,ROW,NUMERSUM
28,10,0.00000000
29,10,0.00000000
30,10,0.00000000
31,10,0.00000000
32,10,0.00000000
33,10,0.00000000
34,10,0.00000000
35,10,0.00000000
36,10,0.00000000
37,10,0.00000000
38,10,0.00000000
39,10,0.00000000
40,10,0.00000000
41,10,0.00000000
42,10,0.00000000
43,10,0.00000000
44,10,0.00000000
45,10,0.00000000
46,10,0.00000000
1,11,846.56970333
2,11,5542.54334090
3,11,3360.98727921
4,11,1387.45797638
5,11,1231.62856053
6,11,1724.19264822
7,11,1093.06686716
8,11,871.84414285
9,11,645.89363229
10,11,274.74465138
11,11,607.04916732
12,11,879.68168466
13,11,889.01766780
14,11,1733.28471908
15,11,1548.61639137
16,11,858.83353240
17,11,555.70327062
18,11,521.20888349
19,11,317.45602497
20,11,106.19360710
21,11,3.64424130
22,11,0.00000000
23,11,0.00000000
24,11,0.00000000
25,11,0.00000000
26,11,0.00000000
27,11,0.00000000
28,11,0.00000000
29,11,0.00000000
30,11,0.00000000
31,11,0.00000000
32,11,0.00000000
33,11,0.00000000
34,11,0.00000000
35,11,0.00000000
36,11,0.00000000
37,11,0.00000000
38,11,0.00000000
39,11,0.00000000
40,11,0.00000000
41,11,0.00000000
42,11,0.00000000
43,11,0.00000000
44,11,0.00000000
45,11,0.00000000
46,11,0.00000000
1,12,1145.47780063
2,12,1928.56953723
3,12,1986.42528872
4,12,2381.57137298
5,12,3140.30506613
6,12,8930.92258041
7,12,871.01869384
8,12,860.41283350
9,12,545.08817590
10,12,274.74465138
11,12,1261.31015979
12,12,813.14494670
13,12,662.93911698
14,12,592.13202860
15,12,2916.10297239
16,12,1383.36724025
17,12,1144.13193119
18,12,1345.02261430
19,12,1182.81410757
20,12,1049.54662349
21,12,1525.05220059
22,12,1559.42078997
23,12,879.68488363
24,12,876.26240396
25,12,1435.20091783
26,12,419.94443336
27,12,28.88028380
28,12,0.00000000
29,12,0.00000000
30,12,0.00000000
31,12,0.00000000
32,12,0.00000000
33,12,0.00000000
34,12,0.00000000
35,12,0.00000000
36,12,0.00000000
37,12,0.00000000
38,12,0.00000000
39,12,0.00000000
40,12,0.00000000
41,12,0.00000000
42,12,0.00000000
43,12,0.00000000
44,12,0.00000000
45,12,0.00000000
46,12,0.00000000
1,13,1200.50586838
2,13,1270.53781027
3,13,1268.46574668
4,13,1359.30976787
5,13,1517.24048418
6,13,3976.94873601
7,13,706.18085496
8,13,788.38502242
9,13,810.90435268
10,13,632.38318244
11,13,1165.90265326
12,13,993.46187827
13,13,773.51145748
14,13,533.06926608
15,13,1854.41272215
16,13,1980.11645460
17,13,2103.72436438
18,13,1472.98696689
19,13,1387.17601556
20,13,1228.38266833
21,13,1243.09997023
22,13,1307.46318296
23,13,1277.95499960
24,13,2088.21329684
25,13,6038.36540492
26,13,2690.70054505
27,13,1587.88711499
28,13,1277.62062188
29,13,542.20663649
30,13,356.15826116
31,13,85.34779459
32,13,32.42075807
33,13,3.02237224
34,13,0.00000000
35,13,0.00000000
36,13,0.00000000
37,13,0.00000000
38,13,0.00000000
39,13,0.00000000
40,13,0.00000000
41,13,0.00000000
42,13,0.00000000
43,13,0.00000000
44,13,0.00000000
45,13,0.00000000
46,13,0.00000000
1,14,1628.21571783
2,14,1343.97104798
3,14,1041.28803095
4,14,798.01060667
5,14,885.34885221
6,14,812.92150489
7,14,633.65706321
8,14,688.71422888
9,14,1017.61551558
10,14,1096.69913319
11,14,1289.30464315
12,14,1295.70291671
13,14,1126.59768979
14,14,903.53333844
15,14,2709.54494258
16,14,14066.53617824
17,14,3631.30268386
18,14,1869.96754812
19,14,9119.28422191
20,14,3769.77126155
21,14,1112.67597302
22,14,748.33500960
23,14,934.69688526
24,14,6050.40937232
25,14,4741.93969479
26,14,1908.32265305
27,14,1333.51938676
28,14,1874.62822765
29,14,828.68436731
30,14,731.68975065
31,14,278.10385268
32,14,221.71211554
33,14,961.25061807
34,14,4366.64555888
35,14,2298.33508927
36,14,914.81365494
37,14,517.10950969
38,14,1323.88678197
39,14,78.33271320
40,14,0.00000000
41,14,0.00000000
42,14,0.00000000
43,14,0.00000000
44,14,0.00000000
45,14,0.00000000
46,14,0.00000000
1,15,7354.19712241
2,15,1697.48132275
3,15,1146.65754636
4,15,947.28365291
5,15,1197.49389865
6,15,1002.63889837
7,15,793.57930342
8,15,694.61343220
9,15,690.96657328
10,15,755.61604173
11,15,1769.93097348
12,15,861.00198555
13,15,919.22573785
14,15,772.59840904
15,15,1811.28367072
16,15,3341.30387869
17,15,2190.41030601
18,15,1058.41932255
19,15,2046.62551800
20,15,1798.09663939
21,15,920.56698879
22,15,695.04457323
23,15,849.27598238
24,15,2188.54321304
25,15,1978.38440180
26,15,574.78630164
27,15,1293.35825164
28,15,1634.62245853
29,15,2274.58111399
30,15,3238.56198662
31,15,1413.47860276
32,15,395.62241489
33,15,537.89760110
34,15,2034.27472095
35,15,4723.39440893
36,15,3919.03189215
37,15,1096.58551081
38,15,10283.91868311
39,15,79063.15264700
40,15,44952.32175661
41,15,19872.36575177
42,15,2246.03629772
43,15,376.26218723
44,15,12.41850852
45,15,0.00000000
46,15,0.00000000
1,16,1628.37328404
2,16,1294.75751795
3,16,1293.23566779
4,16,1103.53139561
5,16,1281.77837662
6,16,880.27430940
7,16,606.36021853
8,16,587.83752444
9,16,422.70985761
10,16,380.25073948
11,16,350.39372782
12,16,394.01753576
13,16,744.07501104
14,16,832.89033642
15,16,1842.73385885
16,16,2296.13870830
17,16,1630.79790735
18,16,893.27593267
19,16,1098.62720477
20,16,1175.57062108
21,16,1134.67616625
22,16,824.13113636
23,16,936.26346535
24,16,908.13303598
25,16,832.70313426
26,16,1337.25644830
27,16,1495.48313684
28,16,1918.32616501
29,16,7947.29098292
30,16,7701.61531210
31,16,4567.21594765
32,16,1832.71028334
33,16,752.38109942
34,16,909.93206703
35,16,970.80312658
36,16,2017.59124279
37,16,1154.03903290
38,16,18082.13710628
39,16,51756.47442261
40,16,32531.64594090
41,16,24897.84099159
42,16,7963.40258106
43,16,2870.67199733
44,16,3097.23818058
45,16,2247.13867123
46,16,419.71268087
1,17,1437.52388312
2,17,1190.43273639
3,17,1803.96764605
4,17,1817.94317437
5,17,1274.83917884
6,17,1039.61144768
7,17,1484.22253981
8,17,611.90992253
9,17,468.40428330
10,17,381.64481539
11,17,414.14324338
12,17,861.82985882
13,17,1318.96920831
14,17,880.01825352
15,17,1207.58004818
16,17,1446.86715801
17,17,1433.44658337
18,17,1081.65487429
19,17,1497.90055505
20,17,1393.04992770
21,17,3149.96071341
22,17,1393.44763451
23,17,946.77618641
24,17,915.57314941
25,17,1174.82107869
26,17,1293.74715693
27,17,1936.73816712
28,17,5082.37518251
29,17,4966.43831114
30,17,2319.65362875
31,17,1241.68154830
32,17,1763.93468990
33,17,2625.48413677
34,17,1595.03547819
35,17,1060.86742630
36,17,3812.67612507
37,17,1952.97823310
38,17,10730.88723098
39,17,32491.91414236
40,17,23570.63598981
41,17,8852.14554709
42,17,4614.43483327
43,17,16309.93721850
44,17,6337.51316482
45,17,3232.10406071
46,17,584.62723950
1,18,1517.78775284
2,18,1814.32556283
3,18,5710.76102568
4,18,5199.53174313
5,18,922.48212732
6,18,3007.59241934
7,18,3389.34029633
8,18,785.29492794
9,18,1539.99169123
10,18,594.43111306
11,18,371.67702723
12,18,1095.43692370
13,18,6932.45299585
14,18,689.50939792
15,18,664.63367638
16,18,1001.85665964
17,18,5124.64375755
18,18,2751.43750353
19,18,2206.52651874
20,18,1589.35132901
21,18,11452.69154737
22,18,4386.47994149
23,18,1298.32498700
24,18,971.27870007
25,18,1903.92764760
26,18,1081.73245191
27,18,2077.22885307
28,18,23428.72186937
29,18,1948.22397407
30,18,2016.05053242
31,18,1696.18660458
32,18,745.98656751
33,18,2685.03759659
34,18,1784.73003533
35,18,1315.06334344
36,18,2052.01047482
37,18,1372.21848705
38,18,1264.33828823
39,18,9264.14159076
40,18,21939.97357198
41,18,8365.93451409
42,18,4127.77467626
43,18,43322.15616438
44,18,11890.49065914
45,18,3403.81216199
46,18,1371.92290552
1,19,1752.99366326
2,19,1149.45944469
3,19,1991.68953956
4,19,2161.14426786
5,19,843.95748794
6,19,1192.07942793
7,19,1163.49429730
8,19,772.79108120
9,19,782.53931866
10,19,799.24525620
11,19,493.54050930
12,19,734.93598906
13,19,868.45502217
14,19,689.79799594
15,19,861.64202633
16,19,1157.19773925
17,19,4331.62449335
18,19,15073.87841880
19,19,3748.48865727
20,19,1593.40455902
21,19,1427.64492735
22,19,1714.93904467
23,19,1586.51672282
24,19,2239.20634531
25,19,19594.54993762
26,19,3302.83023309
27,19,1256.20459594
28,19,1909.23811249
29,19,6646.88871237
30,19,2243.95171630
31,19,1127.46693815
32,19,782.29274495
33,19,1052.28269914
34,19,1768.92882657
35,19,1611.65273355
36,19,1163.27510127
37,19,3071.89953448
38,19,725.56175767
39,19,1789.22103457
40,19,7721.73812784
41,19,2615.45244148
42,19,2997.08622349
43,19,12428.01561817
44,19,6623.01586233
45,19,2327.76691869
46,19,2800.09553435
1,20,929.03758090
2,20,956.85273633
3,20,1013.79016159
4,20,877.05720514
5,20,870.97840468
6,20,893.22746610
7,20,548.25814988
8,20,583.74347246
9,20,602.40605411
10,20,777.79011093
11,20,492.04375694
12,20,404.08732954
13,20,473.18211384
14,20,556.46296262
15,20,696.60675357
16,20,1244.16328355
17,20,2207.00863558
18,20,20658.09826456
19,20,10510.76734243
20,20,2562.39538110
21,20,1879.45341736
22,20,2382.61923981
23,20,2588.01448664
24,20,2853.18800313
25,20,4129.20150486
26,20,1581.51925342
27,20,1315.53924916
28,20,2196.49299776
29,20,10346.74305353
30,20,2534.18581496
31,20,1364.62987689
32,20,817.32370727
33,20,738.47335859
34,20,1130.29618442
35,20,1164.45941511
36,20,830.60302387
37,20,4778.76393548
38,20,737.59468385
39,20,939.54881918
40,20,3283.05788449
41,20,2336.08356659
42,20,1849.18759490
43,20,3089.36674845
44,20,2694.70257248
45,20,2021.20670446
46,20,3491.68177732
1,21,906.34569038
2,21,1096.75866928
3,21,1241.76009272
4,21,586.89301235
5,21,587.33813976
6,21,670.76993579
7,21,517.58286243
8,21,519.58236978
9,21,487.81705015
10,21,576.51251614
11,21,378.59019795
12,21,403.26978551
13,21,2413.75661661
14,21,2392.53492947
15,21,944.23430357
16,21,885.84102540
17,21,1204.09752237
18,21,2301.51946377
19,21,3738.41965993
20,21,2649.55107558
21,21,2040.52413266
22,21,2250.40723742
23,21,1979.60333908
24,21,1741.54969807
25,21,1841.94040514
26,21,1131.26160676
27,21,1028.73240040
28,21,1791.29625440
29,21,2373.61109323
30,21,1481.78737932
31,21,1709.25291895
32,21,1177.69065055
33,21,634.10665635
34,21,590.00477391
35,21,560.05566948
36,21,555.67976273
37,21,690.90917440
38,21,829.64603243
39,21,798.61548453
40,21,4242.31318613
41,21,3390.93535818
42,21,1638.94450035
43,21,1475.29651900
44,21,1975.85206747
45,21,3109.09680344
46,21,5963.77460486
1,22,1332.54122454
2,22,1734.53240177
3,22,1613.29548713
4,22,702.27321545
5,22,669.69978257
6,22,664.17505747
7,22,532.97994474
8,22,458.05966622
9,22,376.37215052
10,22,378.37157561
11,22,609.92119190
12,22,658.95321505
13,22,1817.11522840
14,22,2207.98697394
15,22,960.99123750
16,22,1085.86718235
17,22,1184.18842244
18,22,1747.84602006
19,22,4723.24542261
20,22,3672.92508653
21,22,1857.63366507
22,22,1684.57890272
23,22,1714.58743062
24,22,2451.50321122
25,22,2406.67312745
26,22,1725.19445297
27,22,965.84619889
28,22,1684.08158572
29,22,1837.88378922
30,22,2040.70487903
31,22,2542.44927806
32,22,1883.99767554
33,22,747.79270260
34,22,607.35467468
35,22,390.56801610
36,22,472.83704943
37,22,552.44383112
38,22,964.07500801
39,22,839.97114743
40,22,3071.76431306
41,22,10795.57589956
42,22,2103.75303639
43,22,2156.39353555
44,22,2078.15795807
45,22,15855.07896332
46,22,9370.70762318
1,23,1251.72286548
2,23,3242.95151432
3,23,3207.01901759
4,23,3567.94671280
5,23,1188.15886740
6,23,2324.23002802
7,23,2691.78620852
8,23,1121.43920747
9,23,376.37215052
10,23,380.48145524
11,23,443.90598389
12,23,583.31910372
13,23,1140.00737964
14,23,2247.51622454
15,23,2616.76263109
16,23,1923.01927610
17,23,1261.34690732
18,23,1665.00718043
19,23,4601.34798505
20,23,6113.77968647
21,23,2088.14515478
22,23,1848.79265390
23,23,2250.94637706
24,23,7277.29289699
25,23,9656.50296736
26,23,5115.96577729
27,23,1141.79275026
28,23,1345.70201614
29,23,1874.85515098
30,23,1927.79504275
31,23,4406.61909262
32,23,20138.86207919
33,23,3163.13695562
34,23,629.50988041
35,23,434.43793927
36,23,395.62469848
37,23,517.87784452
38,23,2254.17296791
39,23,1727.71158997
40,23,2025.73657632
41,23,1876.24073285
42,23,1784.77268219
43,23,2141.84922964
44,23,2172.68152680
45,23,3816.47332154
46,23,3393.42848602
1,24,8034.37504478
2,24,1519.28172888
3,24,1184.23145750
4,24,1373.99722630
5,24,1208.70811552
6,24,6767.52190326
7,24,2293.94641510
8,24,1521.44172559
9,24,1391.37916226
10,24,521.18928939
11,24,556.24482693
12,24,1120.59866145
13,24,1872.01122068
14,24,3437.58970454
15,24,4001.56315258
16,24,4010.63999317
17,24,5782.80987328
18,24,1466.59357665
19,24,15154.37255035
20,24,41082.51605302
21,24,3335.74785542
22,24,2931.52660516
23,24,5111.22676092
24,24,15787.91309388
25,24,66066.20836200
26,24,7025.36571315
27,24,1722.76134658
28,24,2597.43812836
29,24,3615.14792882
30,24,2373.04105731
31,24,2970.70539821
32,24,2588.55201981
33,24,2553.11910758
34,24,856.63463690
35,24,1176.64952212
36,24,1121.70096946
37,24,587.82096232
38,24,1047.57983210
39,24,1420.06672852
40,24,1230.65446024
41,24,1213.64165879
42,24,1940.13311241
43,24,2321.12426263
44,24,1867.80429603
45,24,2048.07079877
46,24,3360.30103235
1,25,991.45648067
2,25,1041.03422550
3,25,1073.14562057
4,25,729.56030954
5,25,1269.17004812
6,25,1236.97211200
7,25,779.62786020
8,25,811.51508173
9,25,4302.17452243
10,25,2826.65821448
11,25,2616.78325390
12,25,1967.83923035
13,25,5416.46412539
14,25,13959.28095155
15,25,3447.43626974
16,25,3741.83803921
17,25,3181.94883550
18,25,3862.79195028
19,25,14679.63925051
20,25,23785.74467420
21,25,13367.42864809
22,25,7215.77592196
23,25,25607.66580962
24,25,14368.74098576
25,25,19654.25777513
26,25,3328.84464676
27,25,1491.99067016
28,25,1200.99138980
29,25,995.05232030
30,25,1442.16375709
31,25,1869.01792337
32,25,1926.25075973
33,25,1907.20532006
34,25,1598.59092514
35,25,1322.75837084
36,25,934.40729945
37,25,644.53599738
38,25,1100.22829100
39,25,1186.43774451
40,25,1078.35047512
41,25,1065.81684801
42,25,3500.17871824
43,25,2585.01766565
44,25,1421.07752142
45,25,1564.58162733
46,25,5089.99701933
1,26,971.83216557
2,26,1305.69078692
3,26,3358.43062615
4,26,1601.38634853
5,26,1203.25908415
6,26,1577.61830409
7,26,490.37395863
8,26,449.40149090
9,26,493.84498794
10,26,902.74510079
11,26,1153.59129906
12,26,1578.47716893
13,26,2489.67095675
14,26,4056.46730756
15,26,4005.03167214
16,26,4612.02912946
17,26,6271.18346943
18,26,26326.48977220
19,26,33688.61717708
20,26,28967.84383083
21,26,83795.74607514
22,26,23904.16218610
23,26,25365.01022046
24,26,11548.98946007
25,26,2895.79252466
26,26,1835.40284762
27,26,1205.73951177
28,26,1042.00312564
29,26,1136.93466757
30,26,2309.40491218
31,26,4254.91212681
32,26,1383.55742840
33,26,1641.34456183
34,26,2655.43724925
35,26,2791.64069654
36,26,712.56407705
37,26,506.34504683
38,26,795.00242317
39,26,2268.27638237
40,26,1452.21688164
41,26,972.92573207
42,26,1014.12419162
43,26,2053.34398229
44,26,1919.71848914
45,26,1596.33636601
46,26,1157.47416648
1,27,768.28529536
2,27,1581.47484883
3,27,13852.59500120
4,27,3427.49437466
5,27,1316.22503795
6,27,678.55568496
7,27,549.64882107
8,27,499.90004977
9,27,1553.47859784
10,27,1228.85453523
11,27,846.16044279
12,27,1226.08021994
13,27,1546.46982918
14,27,2794.15995423
15,27,2333.28035569
16,27,1850.20199664
17,27,2199.14123457
18,27,2841.97912160
19,27,60313.15582142
20,27,108253.23719048
21,27,73225.09366641
22,27,42012.36219884
23,27,10239.78966000
24,27,2644.55110756
25,27,1591.34456186
26,27,1039.40282333
27,27,893.69985394
28,27,1069.69861959
29,27,1241.01724561
30,27,1575.79965722
31,27,4055.61901827
32,27,1694.15931128
33,27,2317.52451081
34,27,4066.70128696
35,27,6797.62487502
36,27,1074.50866091
37,27,775.90538732
38,27,1087.47170314
39,27,4504.18874974
40,27,4209.84962065
41,27,801.04835790
42,27,830.34806667
43,27,3715.08372413
44,27,2917.57654200
45,27,2444.97836378
46,27,2375.45852055
1,28,655.98194873
2,28,1059.42309100
3,28,1801.30108225
4,28,1361.40273040
5,28,1280.97601062
6,28,1031.71468969
7,28,661.49086280
8,28,989.58655379
9,28,2668.43079634
10,28,1725.62932571
11,28,1317.10384857
12,28,1297.51782699
13,28,1379.82020462
14,28,1434.97185195
15,28,1601.72269168
16,28,1832.51601205
17,28,3773.29154298
18,28,2151.61632951
19,28,23593.99090470
20,28,99917.73266201
21,28,48866.62591000
22,28,44655.92569919
23,28,12121.55284806
24,28,3640.78411804
25,28,3201.26066259
26,28,2280.40434728
27,28,2815.52824418
28,28,2189.77385797
29,28,2018.32967900
30,28,679.30792814
31,28,953.57124577
32,28,1428.92469169
33,28,2096.94720329
34,28,2409.43908522
35,28,1718.17681886
36,28,1635.97674573
37,28,1841.99666402
38,28,2322.88313367
39,28,11631.66724035
40,28,10019.65228075
41,28,2227.34608162
42,28,739.69338126
43,28,4830.19361971
44,28,5497.99878794
45,28,12341.77209043
46,28,5492.81921749
1,29,469.76795051
2,29,735.92468742
3,29,1349.98720347
4,29,927.54048142
5,29,1337.29888922
6,29,841.40476860
7,29,985.02984626
8,29,775.55070600
9,29,814.83645124
10,29,1462.85895679
11,29,1185.86515959
12,29,1702.07323115
13,29,2335.72156551
14,29,1917.02436172
15,29,2192.10391515
16,29,3064.34703719
17,29,6783.60300271
18,29,5240.67591184
19,29,5896.17805956
20,29,40071.32903699
21,29,49994.40539615
22,29,37751.74633752
23,29,10618.74477389
24,29,6074.59300055
25,29,24908.81818846
26,29,2765.66504878
27,29,2029.62691659
28,29,1931.87792485
29,29,2387.38755712
30,29,1175.23355984
31,29,1165.92809179
32,29,2370.08036083
33,29,5735.88274284
34,29,5956.37766579
35,29,2298.80752615
36,29,1447.96176450
37,29,1591.43201434
38,29,1759.61768693
39,29,3258.22743845
40,29,2698.31780020
41,29,3798.32253075
42,29,769.57672955
43,29,545.51730214
44,29,2299.22174357
45,29,11913.03928643
46,29,3645.36193051
1,30,0.00000000
2,30,0.00000000
3,30,7.66209866
